id,name,north,south,east,west,Location Lat,Location Long
5610,"Dicks Trail, White Oak Mountain, Pisgah National Forest, Haywood Co., North Carolina, Usa",35.6934,35.6841,-83.0379,-83.0577,35.68875,-83.0478
5614,"Leon Sinks Geological Area, Florida, Usa",30.3179,30.307,-84.3383,-84.345,30.31245,-84.34165
5615,"Wood Lake, Apalachicola National Forest, Florida, Usa",30.0326,30.0133,-84.5514,-84.5834,30.02295,-84.5674
5616,"St. Marks National Wildlife Refuge, Florida, Usa",30.1758,29.9688,-84.0054,-84.5041,30.0723,-84.25475
5617,"Water Treatment Facility, Chazy, New York, Usa",44.9094,44.8804,-73.4142,-73.4544,44.8949,-73.4343
5619,"Shenandoah National Park, Virginia, Usa",39.023,38.0475,-78.0743,-79.173,38.53525,-78.62365
5622,"Seven Oaks, San Bernardino Co., California, Usa",34.2036,34.1688,-116.879,-116.973,34.1862,-116.926
5623,"New World Gulch, Gallatin Co., Montana, Usa",45.6129,45.5973,-110.912,-110.944,45.6051,-110.928
5624,"Mosure Rd., Gallatin Co., Montana, Usa",46.4213,44.702,-110.485,-111.506,45.56165,-110.9955
5626,"Near Queen Anne, Seattle, King Co., Washington, Usa",47.6425,47.6275,-122.347,-122.379,47.635,-122.363
5632,"Witches Gulch, Wisconsin Dells, Wisconsin, Usa",43.6786,43.6731,-89.7935,-89.8078,43.67585,-89.80065
5633,"Ledge County Park, Wisconsin, Usa",43.4763,43.4617,-88.5735,-88.5862,43.469,-88.57985
5638,"Windansea, La Jolla, San Diego Co., California, Usa",32.8346,32.8272,-117.275,-117.287,32.8309,-117.281
5639,"Hackettstown, New Jersey, Usa",40.8825,40.8281,-74.8019,-74.8504,40.8553,-74.82615
5640,"Near Castella, Shasta Co., California, Usa",41.2082,41.0716,-122.222,-122.408,41.1399,-122.315
5644,"Madison Co., North Carolina, Usa",36.0659,35.6782,-82.4087,-82.9628,35.87205,-82.68575
5649,"Laurel Top, Great Smoky Mountains National Park, Swain Co., North Carolina, Usa",35.6827,35.6464,-83.309,-83.373,35.66455,-83.341
5650,"Porters Gap, Great Smoky Mountains National Park, Sevier Co., Tennessee, Usa",35.655,35.6369,-83.3441,-83.3762,35.64595,-83.36015
5651,"Charlies Bunion, Great Smoky Mountains National Park, Sevier Co., Tennessee, Usa",35.6481,35.6299,-83.3561,-83.3881,35.639,-83.3721
5652,"Mount Kephart, Great Smoky Mountains National Park, Sevier Co., Tennessee, Usa",35.6397,35.6216,-83.3736,-83.4056,35.63065,-83.3896
5653,"Boulevard Trail, Great Smoky Mountains National Park, Sevier Co., Tennessee, Usa",35.6534,35.6308,-83.3879,-83.436,35.6421,-83.41195
5655,"Loudon, Tennessee, Usa",35.7451,35.7112,-84.3626,-84.4189,35.72815,-84.39075
5656,"East Lyme, Connecticut, Usa",41.4671,41.3093,-72.1833,-72.289,41.3882,-72.23615
5658,"Augusta, Maine, Usa",44.6215,44.1077,-69.3393,-70.1329,44.3646,-69.7361
5659,"Franklin And Marshall College, Pennsylvania, Usa",40.0511,40.0432,-76.3176,-76.323,40.04715,-76.3203
5660,"Longwood Gardens, Pennsylvania, Usa",39.8724,39.8684,-75.6699,-75.6764,39.8704,-75.67315
5661,"Orange, Massachusetts, Usa",42.6074,42.5586,-72.2461,-72.3721,42.583,-72.3091
5662,"Montague Plain, Massachusetts, Usa",42.57,42.5065,-72.471,-72.5585,42.53825,-72.51475
5663,"Roan Mountain State Park, Carter Co., Tennessee, Usa",36.1859,36.1495,-82.0735,-82.1226,36.1677,-82.09805
5664,"Dennis Cove, Carter Co., Tennessee, Usa",36.2581,36.2548,-82.1085,-82.1131,36.25645,-82.1108
5665,"West Of Carvers Gap, Carter Co., Tennessee, Usa",36.1074,36.1032,-82.1105,-82.121,36.1053,-82.11575
5666,"Jane Bald, Carter Co., Tennessee, Usa",36.1104,36.1037,-82.0948,-82.107,36.10705,-82.1009
5667,"Carvers Gap, Carter Co., Tennessee, Usa",36.11,36.1044,-82.1062,-82.1144,36.1072,-82.1103
5668,"Elk Knob State Park, Watauga Co., North Carolina, Usa",36.34,36.32,-81.67,-81.7,36.33,-81.685
5669,"Beech Creek Bog State Natural Area, Avery Co., North Carolina, Usa",36.1972,36.1933,-81.8484,-81.8539,36.19525,-81.85115
5670,"Mount Sterling Trail, Great Smoky Mountains National Park, Haywood Co., North Carolina, Usa",35.7493,35.6852,-83.0645,-83.1353,35.71725,-83.0999
5671,"Pretty Hollow Gap, Great Smoky Mountains National Park, Haywood Co., North Carolina, Usa",35.7046,35.6684,-83.1095,-83.1736,35.6865,-83.14155
5672,"Balsam Mountain Trail, Great Smoky Mountains National Park, Swain Co., North Carolina, Usa",35.6337,35.573,-83.174,-83.243,35.60335,-83.2085
5673,"Mount Chapman, Great Smoky Mountains National Park, Swain Co., North Carolina, Usa",35.7049,35.6686,-83.239,-83.303,35.68675,-83.271
5679,"Point Au Roche, New York, Usa",44.7934,44.7664,-73.3669,-73.4036,44.7799,-73.38525
5680,"West Falls Church, Virginia, Usa",38.8795,38.8464,-77.155,-77.2204,38.86295,-77.1877
5681,"Great Plains, Usa",50.6808,29.6881,-94.4824,-105.469,40.18445,-99.9757
5685,"Nitschke Mounds County Park, Wisconsin, Usa",43.4772,43.4734,-88.6936,-88.7011,43.4753,-88.69735
5688,"Land Between The Lakes, Trigg Co., Kentucky, Usa",37.0458,36.4474,-87.8754,-88.2269,36.7466,-88.05115
5689,"Black Mountain -- Cumberland Trail State Park, Cumberland Co., Tennessee, Usa",35.8821,35.8622,-84.8738,-84.9186,35.87215,-84.8962
5690,"Lost Cabin Trail, Black Hills, Pennington Co., South Dakota, Usa",43.89,43.8672,-103.531,-103.562,43.8786,-103.5465
5691,"Elysian Park, Los Angeles, Los Angeles Co., California, Usa",34.0943,34.0716,-118.226,-118.252,34.08295,-118.239
5692,"Harney Peak Trail, Black Hills National Forest, Pennington Co., South Dakota, Usa",43.8974,43.8605,-103.509,-103.537,43.87895,-103.523
5693,"Floracliff Nature Preserve, Lexington, Kentucky, Usa",38.1503,37.9215,-84.2699,-84.5645,38.0359,-84.4172
5694,"Black Hills National Forest, Lawrence Co., South Dakota, Usa",44.495,44.1406,-103.452,-104.055,44.3178,-103.7535
5695,"Upper Spearfish Trails, Black Hills National Forest, Lawrence Co., South Dakota, Usa",44.3462,44.3285,-103.952,-103.985,44.33735,-103.9685
5696,"Roughlock Falls Trail, Black Hills National Forest, Lawrence Co., South Dakota, Usa",44.3539,44.3491,-103.933,-103.947,44.3515,-103.94
5697,"South Of Warren Peaks, Black Hills National Forest, Crook Co., Wyoming, Usa",44.4565,44.4404,-104.432,-104.46,44.44845,-104.446
5698,"Charles M. Russell Wildlife Refuge, Phillips Co., Montana, Usa",47.9232,47.2669,-107.836,-109.528,47.59505,-108.682
5699,"Beaver Creek County Park, Bears Paw Mountains, Hill Co., Montana, Usa",48.4069,48.2215,-109.635,-109.712,48.3142,-109.6735
5706,"Bill Williams River National Wildlife Refuge, La Paz Co., Arizona, Usa",34.3175,34.249,-113.957,-114.114,34.28325,-114.0355
5707,"San Nicolas Island, Ventura Co., California, Usa",33.2858,33.2153,-119.424,-119.578,33.25055,-119.501
5708,"Denali National Park, Alaska, Usa",64.0733,62.2927,-148.778,-152.885,63.183,-150.8315
5709,"Bayou Cocodrie National Wildlife Refuge, Concordia Parish, Louisiana, Usa",31.604,31.5294,-91.5899,-91.6763,31.5667,-91.6331
5713,"Highway 97 North Of Little River, Klamath Co., Oregon, Usa",43.5386,43.5326,-121.626,-121.634,43.5356,-121.63
5714,"Exit 74 On I-90, Kittitas Co., Washington, Usa",47.2207,47.2127,-121.123,-121.137,47.2167,-121.13
5715,"Satus Pass, Simcoe Mountains, Klickitat Co., Washington, Usa",46.0132,45.9607,-120.618,-120.688,45.98695,-120.653
5716,"Snowmans Hill, Mount Shasta, Siskiyou Co., California, Usa",41.2705,41.2537,-122.196,-122.228,41.2621,-122.212
5717,"Walker Rim, Klamath Co., Oregon, Usa",43.422,43.2282,-121.562,-121.76,43.3251,-121.661
5719,"Kennebunk, Maine, Usa",43.4063,43.3717,-70.5265,-70.5783,43.389,-70.5524
5720,"Castro Crest, Malibu Creek State Park, Los Angeles Co., California, Usa",34.0885,34.0683,-118.716,-118.783,34.0784,-118.7495
5721,"Mcgurk Meadow, Yosemite National Park, California, Usa",37.6955,37.6602,-119.63,-119.694,37.67785,-119.662
5722,"El Portal, Yosemite National Park, California, Usa",37.7245,37.6763,-119.68,-119.765,37.7004,-119.7225
5723,"Highway 120 And May Lake Rd., Yosemite National Park, California, Usa",37.8201,37.8148,-119.508,-119.513,37.81745,-119.5105
5724,"Stokes State Forest, Delaware Water Gap, New Jersey, Usa",41.2936,41.1567,-74.6678,-74.8478,41.22515,-74.7578
5725,"Wausau, Wisconsin, Usa",45.1206,44.6813,-89.2234,-90.3179,44.90095,-89.77065
5726,"Se 75th Ave. And Division St., Portland, Multnomah Co., Oregon, Usa",45.5067,45.504,-122.584,-122.587,45.50535,-122.5855
5727,"Sodaville Cut Off Dr., Lebanon, Linn Co., Oregon, Usa",44.4964,44.4835,-122.87,-122.903,44.48995,-122.8865
5728,"Middle Hyalite Canyon, Gallatin Co., Montana, Usa",46.3646,44.6453,-110.477,-111.498,45.50495,-110.9875
5729,"Mills River, Turkey Pen Rd., North Carolina, Usa",35.3507,35.3486,-82.6593,-82.6613,35.34965,-82.6603
5730,"Blakeslee, Pennsylvania, Usa",41.101,41.0842,-75.5767,-75.6087,41.0926,-75.5927
5733,"Winslow Woods, Bloomington, Indiana, Usa",39.1433,39.1402,-86.517,-86.5218,39.14175,-86.5194
5735,"Millard Canyon, San Gabriel Mountains, Los Angeles Co., California, Usa",34.2222,34.2149,-118.127,-118.147,34.21855,-118.137
5738,"Heart Rock Hollow, Marshall, North Carolina, Usa",35.707,35.7043,-82.8024,-82.8051,35.70565,-82.80375
5739,"Dam No. 4 Woods-east, Park Ridge, Illinois, Usa",42.0103,41.9959,-87.8549,-87.8643,42.0031,-87.8596
5740,"Big Ridge State Park, Union Co., Tennessee, Usa",36.2874,36.2294,-83.8868,-83.9559,36.2584,-83.92135
5741,"Ottawa National Forest, Michigan, Usa",46.765,46.0151,-87.9339,-90.4185,46.39005,-89.1762
5742,"Glacier National Park, Montana, Usa",49.0016,48.2337,-113.24,-114.476,48.61765,-113.858
5743,"Pictured Rocks National Lakeshore, Michigan, Usa",46.6803,46.42,-85.9714,-86.626,46.55015,-86.2987
5744,"Elkins City Park, Elkins, West Virginia, Usa",38.9287,38.9263,-79.8448,-79.8476,38.9275,-79.8462
5745,"Davis Elkins College, Elkins, West Virginia, Usa",38.9363,38.9276,-79.8419,-79.8509,38.93195,-79.8464
5746,"Rice Co., Minnesota, Usa",44.5441,44.196,-93.0395,-93.5254,44.37005,-93.28245
5751,"Lake Alpine, Stanislaus National Forest, Alpine Co., California, Usa",38.4815,38.4709,-119.992,-120.008,38.4762,-120
5753,"Ault Field Naval Air Station, Whidbey Island, Island Co., Washington, Usa",48.3482,48.3333,-122.649,-122.681,48.34075,-122.665
5757,"North Scatter Creek Trail #1328.1, Wenatchee National Forest, Washington, Usa",47.5346,47.5063,-121.031,-121.062,47.52045,-121.0465
5758,"Allison Woods, Wheeling, Illinois, Usa",42.1013,42.0973,-87.883,-87.8893,42.0993,-87.88615
5759,"Catherine Chevalier Woods, Chicago, Illinois, Usa",41.9838,41.966,-87.8465,-87.8628,41.9749,-87.85465
5760,"South Jordan, Utah, Usa",40.5672,40.5356,-111.965,-112.01,40.5514,-111.9875
5762,"Pisgah Wilderness Area, Linville Falls, North Carolina, Usa",35.9554,35.8801,-81.8939,-81.9343,35.91775,-81.9141
5763,"Sims Creek Overlook, Blue Ridge Parkway, North Carolina, Usa",36.1483,36.1431,-81.7094,-81.7152,36.1457,-81.7123
5764,"Watauga Co., North Carolina, Usa",36.3912,36.1115,-81.4612,-81.9181,36.25135,-81.68965
5765,"Daniel Boone Scout Trail, Blowing Rock, North Carolina, Usa",36.1171,36.096,-81.775,-81.8363,36.10655,-81.80565
5766,"Bowman's Hill Wildflower Preserve, New Hope, Pennsylvania, Usa",40.3399,40.3229,-74.9232,-74.9552,40.3314,-74.9392
5768,"East Of Overlook, Malibu Canyon Piuma Ridge, Los Angeles Co., California, Usa",34.0731,34.0694,-118.692,-118.697,34.07125,-118.6945
5769,"Corral Canyon Park, Los Angeles Co., California, Usa",34.0434,34.0334,-118.722,-118.741,34.0384,-118.7315
5771,"Conejo Mountain, Ventura Co., California, Usa",34.1976,34.1791,-118.968,-119,34.18835,-118.984
5777,"Clear Brook, Lincoln, New Hampshire, Usa",44.0764,44.0541,-71.6214,-71.6336,44.06525,-71.6275
5778,"East Fork Hyalite Creek, Gallatin Co., Montana, Usa",45.5063,45.4405,-110.921,-110.972,45.4734,-110.9465
5779,"Brown Co., Indiana, Usa",39.3442,39.0484,-86.079,-86.3814,39.1963,-86.2302
5781,"Boone Fork Trail, Watauga Co., North Carolina, Usa",36.1555,36.1382,-81.727,-81.752,36.14685,-81.7395
5782,"Near Sublimity, Marion Co., Oregon, Usa",44.8386,44.8171,-122.782,-122.803,44.82785,-122.7925
5783,"Fishtrap Lake, Hog Canyon Recreation Area, Washington, Usa",47.3843,47.2994,-117.786,-117.851,47.34185,-117.8185
5784,"Mount Spokane State Park, Spokane, Spokane Co., Washington, Usa",47.9587,47.8429,-117.042,-117.191,47.9008,-117.1165
5785,"Near Winnemucca Lake, Mokelumne Wilderness, Eldorado National Forest, California, Usa",38.6882,38.663,-119.978,-120.012,38.6756,-119.995
5789,"Kintnersville, Pennsylvania, Usa",40.561,40.5545,-75.1779,-75.1967,40.55775,-75.1873
5790,"Central District, Seattle, King Co., Washington, Usa",47.6309,47.5762,-122.279,-122.317,47.60355,-122.298
5793,"Sweet Valley, Pennsylvania, Usa",41.2984,41.2859,-76.1207,-76.1318,41.29215,-76.12625
5794,"Stockport, Ohio, Usa",39.5449,39.5339,-81.826,-81.8393,39.5394,-81.83265
5795,"Sarg Hubbard Park, Yakima, Yakima Co., Washington, Usa",46.6031,46.5994,-120.473,-120.478,46.60125,-120.4755
5798,"Windy Pass, Gallatin Co., Montana, Usa",45.2916,45.2287,-111.067,-111.195,45.26015,-111.131
5799,"Newport State Park, Door Co., Wisconsin, Usa",45.2755,45.2112,-86.9711,-87.0189,45.24335,-86.995
5800,"Bighorn National Forest, Wyoming, Usa",45.0011,44.0199,-106.841,-108.006,44.5105,-107.4235
5802,"Arlington, Massachusetts, Usa",42.4363,42.3975,-71.1323,-71.2027,42.4169,-71.1675
5803,"Spokane River, Washington, Usa",47.9484,47.7909,-117.917,-118.335,47.86965,-118.126
5804,"Wildwood Park, Radford City, Virginia, Usa",37.1385,37.1319,-80.5633,-80.5686,37.1352,-80.56595
5808,"Tyrone, Fayette Co., Georgia, Usa",33.5272,33.4445,-84.5168,-84.62,33.48585,-84.5684
5814,"Mattole Rd., Petrolia, Humboldt Co., California, Usa",40.4081,40.3507,-124.354,-124.394,40.3794,-124.374
5821,"Lexington, Massachusetts, Usa",42.49,42.4062,-71.1778,-71.2724,42.4481,-71.2251
5823,"Bay Shore County Park, New Franken, Brown Co., Wisconsin, Usa",44.6382,44.6337,-87.7938,-87.8067,44.63595,-87.80025
5825,"Party @ Display And Costume, Seattle, King Co., Washington, Usa",47.7104,47.7097,-122.318,-122.319,47.71005,-122.3185
5835,"Falling Water, Tennessee, Usa",35.2122,35.194,-85.2376,-85.2696,35.2031,-85.2536
5837,"Maddron Bald Trail, Great Smoky Mountains National Park, Cocke Co., Tennessee, Usa",35.7616,35.6756,-83.2573,-83.3998,35.7186,-83.32855
5838,"Unitarian Universalist Fellowship Of Falmouth, Falmouth, Massachusetts, Usa",41.6087,41.6073,-70.5655,-70.5672,41.608,-70.56635
5839,"Quiet Walkway, Little River Road, Elkmont, Tennessee, Usa",35.7,35.6804,-83.5509,-83.5957,35.6902,-83.5733
5840,"Metcalf Bottoms Trail, Great Smoky Mountains National Park, Blount Co., Tennessee, Usa",35.6841,35.6757,-83.6779,-83.7014,35.6799,-83.68965
5841,"Katellen Trail (Leroy Smith Hiking Trail), Northampton Co., Pennsylvania, Usa",40.8409,40.8303,-75.3562,-75.3602,40.8356,-75.3582
5842,"Jake's Creek Trail, Great Smoky Mountains National Park, Sevier Co., Tennessee, Usa",35.6628,35.6446,-83.5644,-83.5965,35.6537,-83.58045
5843,"Mulch Road Trail, Great Smoky Mountains National Park, Sevier Co., Tennessee, Usa",35.6628,35.6446,-83.5644,-83.5965,35.6537,-83.58045
5845,"Harrison Co., Indiana, Usa",38.4227,37.9579,-85.9006,-86.3299,38.1903,-86.11525
5846,"Wind Gap, Pennsylvania, Usa",40.8399,40.8285,-75.3448,-75.3766,40.8342,-75.3607
5848,"Fort Caroline National Memorial, Jacksonville, Florida, Usa",30.3898,30.3794,-81.4883,-81.5047,30.3846,-81.4965
5860,"S.B. Elliot State Park, Pennsylvania, Usa",41.1954,41.1244,-78.5097,-78.5766,41.1599,-78.54315
5862,"Ellison Bluff County Park, Wisconsin, Usa",45.255,45.2445,-87.1027,-87.11,45.24975,-87.10635
5864,"Stough Creek Basin, Fremont Co., Wyoming, Usa",42.7008,42.6352,-108.946,-109.074,42.668,-109.01
5866,"Bedford Hills, New York, Usa",41.246,41.2244,-73.6784,-73.717,41.2352,-73.6977
5867,"Rolland F. Perry City Forest, Bangor, Maine, Usa",44.8786,44.8546,-68.7269,-68.771,44.8666,-68.74895
5869,"Rachel Carson National Wildlife Refuge, Wells, Maine, Usa",43.5949,43.0833,-70.2281,-70.6783,43.3391,-70.4532
5870,"Martha's Vineyard Island, Massachusetts, Usa",41.489,41.285,-70.4279,-70.8453,41.387,-70.6366
5871,"Bedford, New York, Usa",41.2137,41.176,-73.6241,-73.6682,41.19485,-73.64615
5872,"Franciscan Monastery, Kennebunk, Maine, Usa",43.3608,43.3445,-70.4597,-70.4918,43.35265,-70.47575
5873,"Chief Mountain Trail, Clear Creek Co., Colorado, Usa",39.6896,39.6518,-105.508,-105.538,39.6707,-105.523
5876,"Utica Reservoir, Stanislaus National Forest, California, Usa",38.4432,38.4261,-119.995,-120.013,38.43465,-120.004
5877,"Hartwood Acres Park, Allegheny Co., Pennsylvania, Usa",40.576,40.5593,-79.8998,-79.9288,40.56765,-79.9143
5878,"Cherokee Orchard Loop, Great Smoky Mountains National Park, Tennessee, Usa",35.7025,35.6857,-83.4848,-83.5054,35.6941,-83.4951
5881,"Waldo Co., Maine, Usa",44.7546,44.2041,-68.8006,-69.5068,44.47935,-69.1537
5882,"Sagadahoc Co., Maine, Usa",44.1677,43.6952,-69.6955,-70.0516,43.93145,-69.87355
5885,"Lookout Mountain, Dade Co., Georgia, Usa",34.9837,34.9455,-85.3444,-85.3784,34.9646,-85.3614
5887,"Conboy Wildlife Refuge, Klickitat Co., Washington, Usa",45.9323,45.9168,-121.359,-121.391,45.92455,-121.375
5888,"Small Canyon At Top Of Paseo Lunado, Palos Verdes, Los Angeles Co., California, Usa",33.7699,33.7651,-118.401,-118.411,33.7675,-118.406
5889,"Bluff Cove, Palos Verdes, Los Angeles Co., California, Usa",33.7978,33.788,-118.404,-118.413,33.7929,-118.4085
5890,"Secret Cove, Palos Verdes, Los Angeles Co., California, Usa",33.7417,33.7358,-118.368,-118.376,33.73875,-118.372
5891,"Cliff Tops North Of Point Vincente, Palos Verdes, Los Angeles Co., California, Usa",33.7516,33.7438,-118.411,-118.415,33.7477,-118.413
5892,"Lake Tipsoo, Highway 410, Pierce Co., Washington, Usa",46.8733,46.8652,-121.512,-121.522,46.86925,-121.517
5893,"Hampton Rd. Near Flying Point Rd., Hamptons, New York, Usa",40.8981,40.8954,-72.3721,-72.3748,40.89675,-72.37345
5894,"Fish Lake, Marcellus, Michigan, Usa",42.0576,42.0412,-85.8522,-85.8732,42.0494,-85.8627
5895,"San Gabriel Peak, San Gabriel Mountains, Los Angeles Co., California, Usa",34.2523,34.2385,-118.092,-118.108,34.2454,-118.1
5896,"Denver, Colorado, Usa",39.9479,39.6481,-104.682,-105.192,39.798,-104.937
5897,"Healy, Alaska, Usa",64.2342,63.6642,-148.18,-149.664,63.9492,-148.922
5899,"Chamberlain-reynolds Memorial Forest, Center Harbor, Belknap Co., New Hampshire, Usa",43.717,43.6992,-71.5042,-71.5268,43.7081,-71.5155
5901,"Shaw Nature Reserve, Franklin Co, Missouri, Usa",38.4907,38.4732,-90.8082,-90.8402,38.48195,-90.8242
5902,"Canaan Valley State Park, West Virginia, Usa",39.1347,38.9912,-79.4215,-79.6165,39.06295,-79.519
5903,"Dolly Sods, Monongahela National Forest, West Virginia, Usa",39.0697,38.9605,-79.3007,-79.4257,39.0151,-79.3632
5906,"Lake Chelan-sawtooth Wilderness, Washington, Usa",48.5084,48.1551,-120.221,-120.673,48.33175,-120.447
5907,"Audubon's Beidler Forest Sanctuary, Charleston, South Carolina, Usa",33.2208,33.2163,-80.3438,-80.354,33.21855,-80.3489
5908,"336 Sanctuary Rd., Harleyville, South Carolina, Usa",33.222,33.2193,-80.3528,-80.3555,33.22065,-80.35415
5909,"Rapids Neighborhood North Augusta, South Carolina, Usa",33.5817,33.46,-81.896,-82.011,33.52085,-81.9535
5910,"Francis Marion National Forest Awendaw, South Carolina, Usa",33.0431,32.9254,-79.5926,-79.719,32.98425,-79.6558
5911,"Ten Lakes Scenic Area, Kootenai National Forest, Montana, Usa",49,48.9295,-114.881,-114.941,48.96475,-114.911
5912,"Windsor Town Forest, Windsor Co., Windsor, Vermont, Usa",43.4918,43.4819,-72.3916,-72.4025,43.48685,-72.39705
5913,"Alum Cave Trail, Great Smoky Mountains National Park, Sevier Co., Tennessee, Usa",35.6551,35.6283,-83.4268,-83.4539,35.6417,-83.44035
5914,"Sidney G. Walton Square, San Francisco, San Francisco Co., California, Usa",37.7981,37.797,-122.398,-122.4,37.79755,-122.399
5915,"The West Woods, Geauga Co., Ohio, Usa",41.4631,41.4462,-81.2882,-81.3232,41.45465,-81.3057
5917,"Jakes Landing Rd., Dennis, New Jersey, Usa",39.1993,39.1792,-74.849,-74.8539,39.18925,-74.85145
5918,"Big Quilcene River Valley, Olympic National Forest, Jefferson Co., Washington, Usa",47.8287,47.7728,-122.879,-123.131,47.80075,-123.005
5919,"Windsor High School, Windsor, Vermont, Usa",43.4805,43.4794,-72.3875,-72.3885,43.47995,-72.388
5922,"Carlos Avery State Wildlife Management Area, Minnesota, Usa",45.4472,45.2284,-92.9009,-93.1416,45.3378,-93.02125
5923,"Staircase Campground, Olympic National Forest, Washington, Usa",47.5187,47.5036,-123.308,-123.34,47.51115,-123.324
5924,"Whitefish Dunes State Park, Wisconsin, Usa",44.9369,44.9115,-87.1717,-87.2285,44.9242,-87.2001
5925,"Telluride, Colorado, Usa",37.9519,37.9323,-107.8,-107.872,37.9421,-107.836
